#OTU ID	MTC6T1	MTC6T2	MTT6T3	MTT6T4	MTT6T5	MTT6T7	MTT6T11	MTT6T12	MTT6T13	MTT6T14	MTT6T15	MTT6T16	MTT6T8	MTT6T9	MTT6T17	MTT6T18	MTT6T19	MTT6T20	MTB6T21	MTB6T22	MTB6T23	MTB6T24	MTB6T25	MTB6T26	MTB6T27	MTB6T28	MTB6T29
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__IIb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.0	0.0	0.0	0.0	8.29036162557e-06	0.0	1.50018377251e-05	6.42708926309e-05	0.00224420318084	0.0044135461105	0.000654649178181	0.00013600670012	0.000252145572044	0.0	0.0007925628691769	0.00118219244849	0.0004638560426449	0.0004858745471919	0.0	0.0	0.0	0.0	0.0	1.08269048586e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000183631121803	8.46869124845e-06	7.37346605572e-05	2.33803277922e-05	1.43164947494e-05	0.000410903895182	0.0	0.0	1.03701091972e-05	1.47255886554e-05	5.39860607991e-05	0.0	0.0	1.0042177144e-05	0.0	3.2825271082e-05	3.24807145757e-05	1.48392170829e-05	0.0	1.92836137492e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0001016316499439	5.37254781568e-05	0.0019354026234	0.00117237459145	0.000265291572018	0.00142404039096	0.00108013231621	0.0374423857354999	0.0022780779458299	0.0200874282404	0.0327948064499	0.00244096235478	0.0193778541478	0.00359344811036	0.00367370336216	0.0056050440211099	0.0015977263691099	0.0365377659488	0.000316148144679	0.0013668590758499	0.00170717011448	0.000398754658528	0.00297615791144	0.00111517120043	0.00292332576533	0.000316325932869	0.00741454948657
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	3.69569636159e-05	0.0	0.0	0.0	4.14518081279e-05	0.0	0.0040729989423699	0.000183631121803	0.0	0.000105335229367	1.55868851948e-05	0.0	0.0	0.0	0.0	1.03701091972e-05	0.0	0.000264531697916	1.17091905437e-05	9.83351853127e-05	5.021088572e-05	0.0	0.0	0.0	0.0	1.17157752914e-05	9.64180687461e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.3579004748969999	0.13282473214	0.319686093602	0.292995949979	0.436603604649	0.530204220338	0.627819407877	0.553253025323	0.479294049898	0.421256649286	0.125567947129	0.298470282536	0.636891698807	0.837138040094	0.491438825611	0.434735717767	0.519967898217	0.1957912467	0.147442127326	0.208509926937	0.198132155051	0.194883670997	0.442998916766	0.536879144675	0.371663031058	0.425669263664	0.443301354674
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.00252231276678	0.000437478893562	0.00169016324989	0.00373028279096	0.00183216991925	0.0147906013333999	0.00423801915735	0.0152046568852	0.0048271540116199	0.00502449044083	0.000857278685714	0.000959205148212	0.0159225259383	0.0025227974747399	0.00213343967301	0.0090894007113899	0.0137536998041	0.00311499570811	0.000819643338056	0.00137669259438	0.00678851174935	0.00457801021425	0.00471589727879	0.0033834077683	0.00203297274036	0.0060101927245	0.00907294026901
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	0.0	0.0	7.95370941123e-05	0.0	0.0	0.0	0.0	0.000128541785262	0.0	0.000158002844051	3.8967212987e-05	7.15824737471e-06	1.8677449781e-05	0.0	4.98467213319e-06	0.0	7.3627943277e-06	1.61958182397e-05	0.0	0.0	3.0126531432e-05	0.0	0.0	1.08269048586e-05	0.0	0.0	0.0
k__Bacteria;p__GN02;c__3BR-5F;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02;c__BD1-5;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales	0.0	1.53501366162e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0126531432e-05	7.66835881785e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OD1;c__ABY1;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__OM190;o__agg27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69373824969e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32	9.23924090397e-06	7.675068308110001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.3627943277e-06	0.0	1.17091905437e-05	2.95005555938e-05	1.0042177144e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0.0	7.675068308110001e-06	6.62809117602e-06	8.881625692769999e-06	0.0	1.618227717e-05	7.50091886256e-06	1.83631121803e-05	1.69373824969e-05	0.0	0.0	0.0	9.3387248905e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.48392170829e-05	0.0	9.64180687461e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07972121598e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	0.0	0.0	1.3256182352e-05	0.0	0.0	0.0	2.25027565877e-05	2.75446682704e-05	9.3155603733e-05	1.05335229367e-05	7.7934425974e-06	0.0	6.53710742335e-05	1.23063291451e-05	0.0	0.000124441310367	0.0	0.0	1.17091905437e-05	9.83351853127e-06	0.0	0.0	1.09417570273e-05	2.70672621464e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69373824969e-05	0.0	0.0	0.0	5.6032349343000005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.66835881785e-06	0.0	1.08269048586e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	0.00468429513831	0.00824302336291	0.00100084176758	0.000541779167259	0.00101142411832	0.000380283513496	5.25064320379e-05	0.000321354463154	0.00135499059975	0.00107441933955	0.0383125638088	0.00188261905955	0.000130742148467	0.00177211139689	0.00208359295167	0.00203254140266	0.00179652181596	0.0173457213347999	0.0217322576489999	0.0200210437297	0.0206768427395	0.0111727987976	0.0034028864354999	0.0004926241710649	0.00139488640579	0.00189795559721	0.00212119751241
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.0	7.675068308110001e-06	0.000212098917633	8.881625692769999e-06	8.29036162557e-06	1.618227717e-05	0.0	0.000312172907064	1.69373824969e-05	0.0	3.11737703896e-05	1.43164947494e-05	0.000168097048029	0.0	9.96934426638e-06	0.0	3.68139716385e-05	0.000437287092473	2.34183810873e-05	0.0	2.0084354288e-05	0.0	2.18835140547e-05	3.24807145757e-05	1.48392170829e-05	0.0	1.92836137492e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7934425974e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17091905437e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	0.00362178243436	0.00157338900316	0.000536875385258	0.000586187295723	0.00340733862811	0.0	2.25027565877e-05	5.50893365408e-05	0.000796056977355	0.00633064728498	0.0001636622945449	0.00247675359165	2.80161746715e-05	4.92253165803e-05	0.00198389950901	0.000497765241468	0.000795181787392	0.0001133707276779	0.000889898481318	0.000255671481813	0.00107451295441	0.00225449749245	0.0036107798190199	0.00267424550007	0.00140972562288	0.00297580692402	0.0063635925372399
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	9.23924090397e-06	0.0	6.62809117602e-06	8.881625692769999e-06	0.0	2.42734157551e-05	0.0	3.67262243605e-05	2.54060737454e-05	0.0	4.67606555844e-05	0.0	0.0	6.15316457254e-05	0.0	0.0	7.3627943277e-06	2.15944243196e-05	0.0	2.95005555938e-05	2.0084354288e-05	1.53367176357e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.96784341658e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	7.50091886256e-06	3.67262243605e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.96934426638e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08269048586e-05	2.96784341658e-05	1.17157752914e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0001108708908479	7.675068308110001e-06	0.00536875385258	0.00582634645446	0.00311717597122	0.00292899216778	0.00273033446597	0.00638118148264	0.00513202689656	0.000642544899142	0.0005923016374019	0.00117395256945	0.000877840139707	0.0291290810864	0.000179448196795	0.0600844126888999	0.00480790469599	0.0012362807922999	0.000456658431203	8.85016667814e-05	0.00473990761197	0.000851187828781	0.0120359327301	0.0386953579645	0.033121132529	0.000304610157577	0.00846550643591
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.000258698745311	0.00040677862033	0.0016702789763599	0.00967209037942	7.46132546302e-05	0.00659427794679	0.00259531792645	0.128982499954	0.000618214461137	0.000410807394533	0.0009040393412979	0.000551185047853	0.0036701188819699	0.000812217723575	3.48927049323e-05	0.0011614522300899	0.0068032219588	0.00808171330163	0.000245893001417	0.00106202000138	0.000873669411528	8.43519469963e-05	0.000131301084328	0.00380565705779	0.000741960854145	0.000175736629371	0.0386636455672
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0	0.0	6.62809117602e-06	0.0	1.65807232511e-05	0.0	0.0	2.75446682704e-05	7.62182212361e-05	0.000168536366988	3.8967212987e-05	7.15824737471e-06	1.8677449781e-05	0.0	2.99080327991e-05	4.66654913876e-05	5.89023546216e-05	3.77902425594e-05	0.0	0.0	0.0	7.66835881785e-06	0.0	0.0	1.48392170829e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.0	0.0	6.62809117602e-06	0.0	0.0	0.0	7.50091886256e-06	0.0	0.0	2.10670458735e-05	0.0	0.0	0.0	1.23063291451e-05	4.98467213319e-06	3.11103275917e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Sphaerochaetales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8677449781e-05	0.0	0.0	0.0	0.0	0.0	1.17091905437e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales	0.0	0.0	6.62809117602e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.18505459862e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3;o__	0.0	0.0	0.0	8.881625692769999e-06	0.0	3.23645543401e-05	7.50091886256e-06	7.3452448721e-05	0.0	0.0	0.0	0.0	1.8677449781e-05	0.0	9.96934426638e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.41345242929e-06	0.0	0.0	1.92836137492e-05
k__Bacteria;p__TM7;c__TM7-3;o__CW040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8677449781e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3;o__EW055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3;o__I025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39	0.00192176210803	0.00159641420809	0.00048385065585	0.0012256643456	0.0044850856394399	8.09113858502e-06	0.0026028188453099	7.3452448721e-05	7.62182212361e-05	0.00738399957866	7.7934425974e-06	4.29494842483e-05	0.000345532820949	4.92253165803e-05	4.98467213319e-06	0.00030073316672	0.0002208838298309	2.15944243196e-05	4.68367621746e-05	1.96670370625e-05	0.000220927897168	0.0007821725994199	0.0043001105117499	0.00161320882393	0.0099125970113799	0.0102395876047	0.0268909993733
k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.000120110131752	0.000230252049243	0.0353409821506	0.0109954526076	0.0611414169886	1.618227717e-05	0.0570744916252	0.0005325302532269	0.0427753594959	0.189424342972	0.000264977048312	0.000171797936993	0.0	4.92253165803e-05	0.0	0.0060613288257899	0.00089826090798	0.0	0.0	0.0	5.021088572e-05	4.60101529071e-05	0.000481437309203	0.000465556908919	0.0	0.0	0.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.38747649938e-05	0.000105335229367	0.0	1.43164947494e-05	0.0	0.0	0.0	3.11103275917e-05	2.94511773108e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	2.77177227119e-05	1.53501366162e-05	3.97685470561e-05	5.32897541566e-05	2.48710848767e-05	0.000105184801605	0.000157519296114	0.0004866224727769	5.92808387392e-05	0.0001896034128609	2.33803277922e-05	5.0107731623e-05	0.0004015651702919	6.15316457254e-05	2.4923360666e-05	0.000124441310367	0.000103079120588	2.69930303996e-05	1.17091905437e-05	1.96670370625e-05	1.0042177144e-05	7.66835881785e-06	5.47087851367e-05	0.000189470835025	0.0	4.68631011657e-05	4.8209034373e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Brevibacteriaceae	0.0	7.675068308110001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	7.50091886256e-06	9.18155609013e-06	1.69373824969e-05	0.0	0.0	0.0	9.3387248905e-06	0.0	0.0	0.0	4.41767659662e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermacoccaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Gordoniaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	1.84784818079e-05	0.0	1.98842735281e-05	0.0	8.29036162557e-06	1.618227717e-05	1.50018377251e-05	0.000945700277283	7.62182212361e-05	4.2134091747000005e-05	0.0	0.0	0.0002334681222629	2.46126582902e-05	9.96934426638e-06	5.18505459862e-06	1.47255886554e-05	0.0	0.0	2.95005555938e-05	4.0168708576e-05	7.66835881785e-06	0.000175068112437	0.000102855596156	2.96784341658e-05	3.51473258743e-05	4.8209034373e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
